event_id	listing_date	event_listing_date_id	taxonomy	event_title	event_datetime	tickets_listed	mean_listing_price	performer_1	performer_2	performer_3	performer_4	venue_name
3799871	2017-08-19	3799871_17397	Classical Orchestral	Los Angeles Philharmonic: Emmanuelle Haim - Bach and Pergolesi - Los Angeles	2017-11-17T04:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799872	2017-08-19	3799872_17397	Classical Orchestral	Los Angeles Philharmonic: French Chamber Music - Los Angeles	2017-11-15T04:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799892	2017-08-19	3799892_17397	Classical Orchestral	Los Angeles Philharmonic: Gil Shaham & Akira Eguchi - Los Angeles	2017-10-19T03:00:00Z	NA	NA	Los Angeles Philharmonic	Gil Shaham	NA	NA	Walt Disney Concert Hall
3799903	2017-08-19	3799903_17397	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Los Angeles	2017-09-27T02:00:00Z	NA	NA	Los Angeles Philharmonic	Gustavo Dudamel	NA	NA	Walt Disney Concert Hall
3799901	2017-08-19	3799901_17397	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Los Angeles	2017-10-01T03:00:00Z	NA	NA	Los Angeles Philharmonic	Gustavo Dudamel	NA	NA	Walt Disney Concert Hall
3799900	2017-08-19	3799900_17397	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Los Angeles	2017-10-01T21:00:00Z	NA	NA	Los Angeles Philharmonic	Gustavo Dudamel	NA	NA	Walt Disney Concert Hall
3799902	2017-08-19	3799902_17397	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Mozart 1791 - Los Angeles	2017-09-29T18:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799763	2017-08-19	3799763_17397	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Schumann Cycle: Concert 3 - Los Angeles	2018-06-02T03:00:00Z	NA	NA	Los Angeles Philharmonic	Gustavo Dudamel	NA	NA	Walt Disney Concert Hall
3799762	2017-08-19	3799762_17397	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Schumann Cycle: Concert 3 - Los Angeles	2018-06-03T03:00:00Z	NA	NA	Los Angeles Philharmonic	Gustavo Dudamel	NA	NA	Walt Disney Concert Hall
3799761	2017-08-19	3799761_17397	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Schumann Cycle: Concert 3 - Los Angeles	2018-06-03T21:00:00Z	NA	NA	Los Angeles Philharmonic	Gustavo Dudamel	NA	NA	Walt Disney Concert Hall
3799865	2017-08-19	3799865_17397	Classical Orchestral	Los Angeles Philharmonic: Hilary Hahn Plays Bernstein - Los Angeles	2017-12-02T04:00:00Z	NA	NA	Los Angeles Philharmonic	Hilary Hahn	NA	NA	Walt Disney Concert Hall
3799863	2017-08-19	3799863_17397	Classical Orchestral	Los Angeles Philharmonic: Hilary Hahn Plays Bernstein - Los Angeles	2017-12-03T04:00:00Z	NA	NA	Los Angeles Philharmonic	Hilary Hahn	NA	NA	Walt Disney Concert Hall
3972484	2017-08-19	3972484_17397	Classical Orchestral	Los Angeles Philharmonic: Hilary Hahn Plays Bernstein - Los Angeles	2017-12-04T04:00:00Z	NA	NA	Los Angeles Philharmonic	Hilary Hahn	NA	NA	Walt Disney Concert Hall
3799862	2017-08-19	3799862_17397	Classical Orchestral	Los Angeles Philharmonic: Miguel Harth-Bedoya - Bernstein - Los Angeles	2017-12-03T22:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3978819	2017-08-19	3978819_17397	Classical Orchestral	Los Angeles Philharmonic: Mirga Conducts Mahler - Los Angeles	2017-10-21T03:00:00Z	NA	NA	Los Angeles Philharmonic	Mirga Grazinyte-Tyla	NA	NA	Walt Disney Concert Hall
3799890	2017-08-19	3799890_17397	Classical Orchestral	Los Angeles Philharmonic: Mirga Grazinyte-Tyla - Mahlers Symphony No. 4 - Los Angeles	2017-10-20T21:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799891	2017-08-19	3799891_17397	Classical Orchestral	Los Angeles Philharmonic: Mirga Grazinyte-Tyla - Mahlers Symphony No. 4 - Los Angeles	2017-10-20T03:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799889	2017-08-19	3799889_17397	Classical Orchestral	Los Angeles Philharmonic: Mirga Grazinyte-Tyla - Mahlers Symphony No. 4 - Los Angeles	2017-10-21T21:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799852	2017-08-19	3799852_17397	Classical Orchestral	Los Angeles Philharmonic: Mozart and Bruckner with Mehta - Los Angeles	2017-12-17T04:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799895	2017-08-19	3799895_17397	Classical Orchestral	Los Angeles Philharmonic: Scenes from The Magic Flute - Los Angeles	2017-10-08T03:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799896	2017-08-19	3799896_17397	Classical Orchestral	Los Angeles Philharmonic: Scenes from The Magic Flute - Los Angeles	2017-10-08T21:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799897	2017-08-19	3799897_17397	Classical Orchestral	Los Angeles Philharmonic: Scenes from The Magic Flute - Los Angeles	2017-10-07T03:00:00Z	NA	NA	Los Angeles Philharmonic	Gustavo Dudamel	NA	NA	Walt Disney Concert Hall
3799898	2017-08-19	3799898_17397	Classical Orchestral	Los Angeles Philharmonic: Scenes from The Magic Flute - Los Angeles	2017-10-06T03:00:00Z	NA	NA	Los Angeles Philharmonic	Gustavo Dudamel	NA	NA	Walt Disney Concert Hall
3799879	2017-08-19	3799879_17397	Classical Orchestral	Los Angeles Philharmonic: Susanna Malkki - A Midsummer Night's Dream - Los Angeles	2017-11-05T03:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799878	2017-08-19	3799878_17397	Classical Orchestral	Los Angeles Philharmonic: Susanna Malkki - A Midsummer Night's Dream - Los Angeles	2017-11-05T22:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799880	2017-08-19	3799880_17397	Classical Orchestral	Los Angeles Philharmonic: Susanna Malkki - A Midsummer Night's Dream - Los Angeles	2017-11-04T03:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799881	2017-08-19	3799881_17397	Classical Orchestral	Los Angeles Philharmonic: Susanna Malkki - A Midsummer Night's Dream - Los Angeles	2017-11-03T03:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799886	2017-08-19	3799886_17397	Classical Orchestral	Los Angeles Philharmonic: Symphonie Fantastique with Susanna Malkki - Los Angeles	2017-10-28T03:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799885	2017-08-19	3799885_17397	Classical Orchestral	Los Angeles Philharmonic: Symphonie Fantastique with Susanna Malkki - Los Angeles	2017-10-29T03:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799884	2017-08-19	3799884_17397	Classical Orchestral	Los Angeles Philharmonic: Symphonie Fantastique with Susanna Malkki - Los Angeles	2017-10-29T21:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799883	2017-08-19	3799883_17397	Classical Orchestral	Los Angeles Philharmonic: The Phantom of the Opera - Los Angeles	2017-11-01T02:30:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799864	2017-08-19	3799864_17397	Classical Orchestral	Los Angeles Philharmonic: Toyota Symphonies for Youth - Los Angeles	2017-12-02T19:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799856	2017-08-19	3799856_17397	Classical Orchestral	Los Angeles Philharmonic: Toyota Symphonies for Youth - Los Angeles	2017-12-09T19:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799867	2017-08-19	3799867_17397	Classical Orchestral	Los Angeles Philharmonic: West Side Story - Los Angeles	2017-11-25T04:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799866	2017-08-19	3799866_17397	Classical Orchestral	Los Angeles Philharmonic: West Side Story - Los Angeles	2017-11-26T22:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799855	2017-08-19	3799855_17397	Classical Orchestral	Los Angeles Philharmonic: Xian Zhang - Los Angeles	2017-12-10T22:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799857	2017-08-19	3799857_17397	Classical Orchestral	Los Angeles Philharmonic: Xian Zhang - Los Angeles	2017-12-10T04:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799858	2017-08-19	3799858_17397	Classical Orchestral	Los Angeles Philharmonic: Xian Zhang - Tchaikovsky's First Piano Concerto - Los Angeles	2017-12-08T19:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799873	2017-08-19	3799873_17397	Classical Orchestral	Los Angeles Philharmonic: Yuval Sharon - War of the Worlds - Los Angeles	2017-11-12T22:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799854	2017-08-19	3799854_17397	Classical Orchestral	Los Angeles Philharmonic: Zubin Mehta - Mozart & Bruckner - Los Angeles	2017-12-15T04:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799849	2017-08-19	3799849_17397	Classical Orchestral	Los Angeles Philharmonic: Zubin Mehta - Mozart & Bruckner - Los Angeles	2017-12-17T22:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799853	2017-08-19	3799853_17397	Classical Orchestral	Los Angeles Philharmonic: Zubin Mehta - Mozart & Bruckner - Los Angeles	2017-12-16T04:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3798567	2017-08-19	3798567_17397	NA	M. Ward with Los Angeles Philharmonic and Rhiannon Giddens	2017-10-26T03:00:00Z	NA	NA	M. Ward	Los Angeles Philharmonic	Rhiannon Giddens	NA	Walt Disney Concert Hall
3594074	2017-08-19	3594074_17397	MLB Baseball	Milwaukee Brewers at Los Angeles Dodgers	2017-08-27T01:10:00Z	NA	NA	Los Angeles Dodgers	Milwaukee Brewers	NA	NA	Dodger Stadium
3594072	2017-08-19	3594072_17397	MLB Baseball	Milwaukee Brewers at Los Angeles Dodgers	2017-08-27T20:10:00Z	NA	NA	Los Angeles Dodgers	Milwaukee Brewers	NA	NA	Dodger Stadium
3594076	2017-08-19	3594076_17397	MLB Baseball	Milwaukee Brewers at Los Angeles Dodgers	2017-08-26T02:10:00Z	NA	NA	Los Angeles Dodgers	Milwaukee Brewers	NA	NA	Dodger Stadium
3798570	2017-08-19	3798570_17397	NA	Natalia LaFourcade with Gustavo Dudamel and Los Angeles Philharmonic	2017-10-13T03:00:00Z	NA	NA	Los Angeles Philharmonic	Natalia LaFourcade	Gustavo Dudamel	NA	Walt Disney Concert Hall
3580683	2017-08-19	3580683_17397	Minor League Baseball	New Orleans Baby Cakes at Oklahoma City Dodgers	2017-08-29T02:05:00Z	NA	NA	New Orleans Baby Cakes	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3601614	2017-08-19	3601614_17397	Minor League Baseball	New Orleans Baby Cakes at Oklahoma City Dodgers	2017-08-30T02:05:00Z	NA	NA	New Orleans Baby Cakes	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3601613	2017-08-19	3601613_17397	Minor League Baseball	New Orleans Baby Cakes at Oklahoma City Dodgers	2017-08-31T02:05:00Z	NA	NA	New Orleans Baby Cakes	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3601612	2017-08-19	3601612_17397	Minor League Baseball	New Orleans Baby Cakes at Oklahoma City Dodgers	2017-09-01T02:05:00Z	NA	NA	New Orleans Baby Cakes	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3580687	2017-08-19	3580687_17397	Minor League Baseball	Omaha Storm Chasers at Oklahoma City Dodgers	2017-08-25T02:05:00Z	NA	NA	Oklahoma City Dodgers	Omaha Storm Chasers	NA	NA	Chickasaw Bricktown Ballpark
3580686	2017-08-19	3580686_17397	Minor League Baseball	Omaha Storm Chasers at Oklahoma City Dodgers	2017-08-26T02:05:00Z	NA	NA	Oklahoma City Dodgers	Omaha Storm Chasers	NA	NA	Chickasaw Bricktown Ballpark
3580685	2017-08-19	3580685_17397	Minor League Baseball	Omaha Storm Chasers at Oklahoma City Dodgers	2017-08-27T02:05:00Z	NA	NA	Oklahoma City Dodgers	Omaha Storm Chasers	NA	NA	Chickasaw Bricktown Ballpark
3580684	2017-08-19	3580684_17397	Minor League Baseball	Omaha Storm Chasers at Oklahoma City Dodgers	2017-08-28T01:05:00Z	NA	NA	Oklahoma City Dodgers	Omaha Storm Chasers	NA	NA	Chickasaw Bricktown Ballpark
3594046	2017-08-19	3594046_17397	MLB Baseball	San Diego Padres at Los Angeles Dodgers	2017-09-27T02:10:00Z	NA	NA	Los Angeles Dodgers	San Diego Padres	NA	NA	Dodger Stadium
3594048	2017-08-19	3594048_17397	MLB Baseball	San Diego Padres at Los Angeles Dodgers	2017-09-26T02:10:00Z	NA	NA	Los Angeles Dodgers	San Diego Padres	NA	NA	Dodger Stadium
3594045	2017-08-19	3594045_17397	MLB Baseball	San Diego Padres at Los Angeles Dodgers	2017-09-28T02:08:00Z	NA	NA	Los Angeles Dodgers	San Diego Padres	NA	NA	Dodger Stadium
3594053	2017-08-19	3594053_17397	MLB Baseball	San Francisco Giants at Los Angeles Dodgers	2017-09-24T01:10:00Z	NA	NA	Los Angeles Dodgers	San Francisco Giants	NA	NA	Dodger Stadium
3594055	2017-08-19	3594055_17397	MLB Baseball	San Francisco Giants at Los Angeles Dodgers	2017-09-23T02:10:00Z	NA	NA	Los Angeles Dodgers	San Francisco Giants	NA	NA	Dodger Stadium
3594050	2017-08-19	3594050_17397	MLB Baseball	San Francisco Giants at Los Angeles Dodgers	2017-09-24T20:10:00Z	NA	NA	Los Angeles Dodgers	San Francisco Giants	NA	NA	Dodger Stadium
3594070	2017-08-20	3594070_17398	MLB Baseball	Arizona Diamondbacks at Los Angeles Dodgers	2017-09-05T00:10:00Z	NA	NA	Los Angeles Dodgers	Arizona Diamondbacks	NA	NA	Dodger Stadium
3594068	2017-08-20	3594068_17398	MLB Baseball	Arizona Diamondbacks at Los Angeles Dodgers	2017-09-06T02:10:00Z	NA	NA	Los Angeles Dodgers	Arizona Diamondbacks	NA	NA	Dodger Stadium
3594065	2017-08-20	3594065_17398	MLB Baseball	Arizona Diamondbacks at Los Angeles Dodgers	2017-09-07T02:10:00Z	NA	NA	Los Angeles Dodgers	Arizona Diamondbacks	NA	NA	Dodger Stadium
3798568	2017-08-20	3798568_17398	NA	Cafe Tacuba with Gustavo Dudamel and Los Angeles Philharmonic	2017-10-16T02:30:00Z	NA	NA	Cafe Tacuba	Los Angeles Philharmonic	Gustavo Dudamel	NA	Walt Disney Concert Hall
3594063	2017-08-20	3594063_17398	MLB Baseball	Colorado Rockies at Los Angeles Dodgers	2017-09-08T02:10:00Z	NA	NA	Los Angeles Dodgers	Colorado Rockies	NA	NA	Dodger Stadium
3594057	2017-08-20	3594057_17398	MLB Baseball	Colorado Rockies at Los Angeles Dodgers	2017-09-10T20:10:00Z	NA	NA	Los Angeles Dodgers	Colorado Rockies	NA	NA	Dodger Stadium
3594059	2017-08-20	3594059_17398	MLB Baseball	Colorado Rockies at Los Angeles Dodgers	2017-09-10T01:10:00Z	NA	NA	Los Angeles Dodgers	Colorado Rockies	NA	NA	Dodger Stadium
3594061	2017-08-20	3594061_17398	MLB Baseball	Colorado Rockies at Los Angeles Dodgers	2017-09-09T02:10:00Z	NA	NA	Los Angeles Dodgers	Colorado Rockies	NA	NA	Dodger Stadium
3931481	2017-08-20	3931481_17398	Classical Orchestral	Israel Philharmonic Orchestra: Philharmonic - Los Angeles	2017-10-31T03:00:00Z	NA	NA	Los Angeles Philharmonic	Israel Philharmonic Orchestra	NA	NA	Walt Disney Concert Hall
3982984	2017-08-20	3982984_17398	Classical Orchestral	Los Angeles Philharmonic - Los Angeles	2017-12-21T04:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799893	2017-08-20	3799893_17398	Classical Orchestral	Los Angeles Philharmonic: Carlos Miguel Prieto - Los Angeles	2017-10-18T03:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799894	2017-08-20	3799894_17398	Classical Orchestral	Los Angeles Philharmonic: CDMX: Now - Los Angeles	2017-10-14T03:00:00Z	NA	NA	Los Angeles Philharmonic	Gustavo Dudamel	NA	NA	Walt Disney Concert Hall
3945007	2017-08-20	3945007_17398	Classical Orchestral	Los Angeles Philharmonic: CDMX: Now - Los Angeles	2017-10-15T02:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799887	2017-08-20	3799887_17398	Classical Orchestral	Los Angeles Philharmonic: Chamber Music - Los Angeles	2017-10-25T03:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799860	2017-08-20	3799860_17398	Classical Orchestral	Los Angeles Philharmonic: Chamber Music by Bach and Mendelssohn - Los Angeles	2017-12-06T04:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799899	2017-08-20	3799899_17398	Classical Orchestral	Los Angeles Philharmonic: Chamber Music by Mozart - Los Angeles	2017-10-04T03:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799888	2017-08-20	3799888_17398	Classical Orchestral	Los Angeles Philharmonic: Chicago Symphony Orchestra - Los Angeles	2017-10-23T02:30:00Z	NA	NA	Los Angeles Philharmonic	Riccardo Muti	Chicago Symphony Orchestra	NA	Walt Disney Concert Hall
3799869	2017-08-20	3799869_17398	Classical Orchestral	Los Angeles Philharmonic: Christopher Rountree - Noon to Midnight - Los Angeles	2017-11-18T20:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3923020	2017-08-20	3923020_17398	Classical Orchestral	Los Angeles Philharmonic: Dutoit Conducts Ravel - Los Angeles	2017-11-10T19:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799876	2017-08-20	3799876_17398	Classical Orchestral	Los Angeles Philharmonic: Dutoit Conducts Ravel - Los Angeles	2017-11-10T04:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799874	2017-08-20	3799874_17398	Classical Orchestral	Los Angeles Philharmonic: Dutoit Conducts Ravel - Los Angeles	2017-11-12T04:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799868	2017-08-20	3799868_17398	Classical Orchestral	Los Angeles Philharmonic: Emmanuelle Haim - Bach and Pergolesi - Los Angeles	2017-11-19T22:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799870	2017-08-20	3799870_17398	Classical Orchestral	Los Angeles Philharmonic: Emmanuelle Haim - Bach and Pergolesi - Los Angeles	2017-11-18T04:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799871	2017-08-20	3799871_17398	Classical Orchestral	Los Angeles Philharmonic: Emmanuelle Haim - Bach and Pergolesi - Los Angeles	2017-11-17T04:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799872	2017-08-20	3799872_17398	Classical Orchestral	Los Angeles Philharmonic: French Chamber Music - Los Angeles	2017-11-15T04:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799892	2017-08-20	3799892_17398	Classical Orchestral	Los Angeles Philharmonic: Gil Shaham & Akira Eguchi - Los Angeles	2017-10-19T03:00:00Z	NA	NA	Los Angeles Philharmonic	Gil Shaham	NA	NA	Walt Disney Concert Hall
3799900	2017-08-20	3799900_17398	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Los Angeles	2017-10-01T21:00:00Z	NA	NA	Los Angeles Philharmonic	Gustavo Dudamel	NA	NA	Walt Disney Concert Hall
3799901	2017-08-20	3799901_17398	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Los Angeles	2017-10-01T03:00:00Z	NA	NA	Los Angeles Philharmonic	Gustavo Dudamel	NA	NA	Walt Disney Concert Hall
3799903	2017-08-20	3799903_17398	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Los Angeles	2017-09-27T02:00:00Z	NA	NA	Los Angeles Philharmonic	Gustavo Dudamel	NA	NA	Walt Disney Concert Hall
3799902	2017-08-20	3799902_17398	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Mozart 1791 - Los Angeles	2017-09-29T18:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799762	2017-08-20	3799762_17398	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Schumann Cycle: Concert 3 - Los Angeles	2018-06-03T03:00:00Z	NA	NA	Los Angeles Philharmonic	Gustavo Dudamel	NA	NA	Walt Disney Concert Hall
3799763	2017-08-20	3799763_17398	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Schumann Cycle: Concert 3 - Los Angeles	2018-06-02T03:00:00Z	NA	NA	Los Angeles Philharmonic	Gustavo Dudamel	NA	NA	Walt Disney Concert Hall
3799761	2017-08-20	3799761_17398	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Schumann Cycle: Concert 3 - Los Angeles	2018-06-03T21:00:00Z	NA	NA	Los Angeles Philharmonic	Gustavo Dudamel	NA	NA	Walt Disney Concert Hall
3972484	2017-08-20	3972484_17398	Classical Orchestral	Los Angeles Philharmonic: Hilary Hahn Plays Bernstein - Los Angeles	2017-12-04T04:00:00Z	NA	NA	Los Angeles Philharmonic	Hilary Hahn	NA	NA	Walt Disney Concert Hall
3799863	2017-08-20	3799863_17398	Classical Orchestral	Los Angeles Philharmonic: Hilary Hahn Plays Bernstein - Los Angeles	2017-12-03T04:00:00Z	NA	NA	Los Angeles Philharmonic	Hilary Hahn	NA	NA	Walt Disney Concert Hall
3799865	2017-08-20	3799865_17398	Classical Orchestral	Los Angeles Philharmonic: Hilary Hahn Plays Bernstein - Los Angeles	2017-12-02T04:00:00Z	NA	NA	Los Angeles Philharmonic	Hilary Hahn	NA	NA	Walt Disney Concert Hall
3799862	2017-08-20	3799862_17398	Classical Orchestral	Los Angeles Philharmonic: Miguel Harth-Bedoya - Bernstein - Los Angeles	2017-12-03T22:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3978819	2017-08-20	3978819_17398	Classical Orchestral	Los Angeles Philharmonic: Mirga Conducts Mahler - Los Angeles	2017-10-21T03:00:00Z	NA	NA	Los Angeles Philharmonic	Mirga Grazinyte-Tyla	NA	NA	Walt Disney Concert Hall
3799891	2017-08-20	3799891_17398	Classical Orchestral	Los Angeles Philharmonic: Mirga Grazinyte-Tyla - Mahlers Symphony No. 4 - Los Angeles	2017-10-20T03:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799890	2017-08-20	3799890_17398	Classical Orchestral	Los Angeles Philharmonic: Mirga Grazinyte-Tyla - Mahlers Symphony No. 4 - Los Angeles	2017-10-20T21:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799889	2017-08-20	3799889_17398	Classical Orchestral	Los Angeles Philharmonic: Mirga Grazinyte-Tyla - Mahlers Symphony No. 4 - Los Angeles	2017-10-21T21:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799852	2017-08-20	3799852_17398	Classical Orchestral	Los Angeles Philharmonic: Mozart and Bruckner with Mehta - Los Angeles	2017-12-17T04:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799895	2017-08-20	3799895_17398	Classical Orchestral	Los Angeles Philharmonic: Scenes from The Magic Flute - Los Angeles	2017-10-08T03:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799896	2017-08-20	3799896_17398	Classical Orchestral	Los Angeles Philharmonic: Scenes from The Magic Flute - Los Angeles	2017-10-08T21:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799898	2017-08-20	3799898_17398	Classical Orchestral	Los Angeles Philharmonic: Scenes from The Magic Flute - Los Angeles	2017-10-06T03:00:00Z	NA	NA	Los Angeles Philharmonic	Gustavo Dudamel	NA	NA	Walt Disney Concert Hall
3799897	2017-08-20	3799897_17398	Classical Orchestral	Los Angeles Philharmonic: Scenes from The Magic Flute - Los Angeles	2017-10-07T03:00:00Z	NA	NA	Los Angeles Philharmonic	Gustavo Dudamel	NA	NA	Walt Disney Concert Hall
3799879	2017-08-20	3799879_17398	Classical Orchestral	Los Angeles Philharmonic: Susanna Malkki - A Midsummer Night's Dream - Los Angeles	2017-11-05T03:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799881	2017-08-20	3799881_17398	Classical Orchestral	Los Angeles Philharmonic: Susanna Malkki - A Midsummer Night's Dream - Los Angeles	2017-11-03T03:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799880	2017-08-20	3799880_17398	Classical Orchestral	Los Angeles Philharmonic: Susanna Malkki - A Midsummer Night's Dream - Los Angeles	2017-11-04T03:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799878	2017-08-20	3799878_17398	Classical Orchestral	Los Angeles Philharmonic: Susanna Malkki - A Midsummer Night's Dream - Los Angeles	2017-11-05T22:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799885	2017-08-20	3799885_17398	Classical Orchestral	Los Angeles Philharmonic: Symphonie Fantastique with Susanna Malkki - Los Angeles	2017-10-29T03:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799886	2017-08-20	3799886_17398	Classical Orchestral	Los Angeles Philharmonic: Symphonie Fantastique with Susanna Malkki - Los Angeles	2017-10-28T03:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799884	2017-08-20	3799884_17398	Classical Orchestral	Los Angeles Philharmonic: Symphonie Fantastique with Susanna Malkki - Los Angeles	2017-10-29T21:00:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799883	2017-08-20	3799883_17398	Classical Orchestral	Los Angeles Philharmonic: The Phantom of the Opera - Los Angeles	2017-11-01T02:30:00Z	NA	NA	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
